id,Author_Name,Fact_Check_Source,Source_Type,Statement,Eng_Trans_Statement,News Body,Eng_Trans_News_Body,Media_Link,Publish_Date,Fact_Check_Link,News_Category,Language,Region,Platform,Text,Video,Image,Label,publish_date_parsed,pub_year,pub_month,pub_dayofweek,Eng_Trans_News_Body_polarity,Eng_Trans_News_Body_subjectivity,Eng_Trans_Statement_wordcount,Eng_Trans_News_Body_wordcount,Statement_wordcount,News Body_wordcount,Text_flag,Video_flag,Image_flag,label_numeric
BFNK_395,Priyanka Jha,Alt News,IFCN,"‘द न्यू यॉर्क टाइम्स’ ने नरेंद्र मोदी के भावुक होने का मज़ाक नहीं उड़ाया, फ़र्ज़ी तस्वीर हो रही वायरल","'The New York Times' did not make fun of Narendra Modi's emotional, fake picture is becoming viral",प्रधानमंत्री नरेंद्र मोदी ने शुक्रवार 21 मई को कोरोना संकट के मद्देनज़र वाराणसी के डॉक्टरों से संवाद किया. इस दौरान वो भावुक हो गए. कॉलमिस्ट शोभा डे ने 22 मई…,Prime Minister Narendra Modi interacted with the doctors of Varanasi on Friday 21 May in view of the Korona crisis. During this time he became emotional. Colummist Shobha Dey May 22…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/MORPHED-1.jpg?resize=300%2C157&ssl=1,22nd May 2021,https://www.altnews.in/Hindi/nyts-edited-newspaper-screengrab-using-crocodile-image-to-say-pm-modi-cried-is-viral/,Politics,Hindi,India,Twitter,no,yes,no,0,2021-05-22,2021.0,5.0,Saturday,0.0,0.65,17,31,19,30,0,1,0,0
BFNK_396,Anuradha Prasad,Alt News,IFCN,"दावा किया गया कि वायनाड में हमास के समर्थक प्रदर्शन कर रहे थे, वीडियो क़तर देश का निकला","It was claimed that Hamas supporters were demonstrating in Wayanad, the video turned out to be from Qatar country",इज़रायल और फ़िलिस्तीन के बीच हालिया तनाव में दर्जनों लोग मारे जा चुके हैं. दोनों देशों को लेकर दुनियाभर में लोग दो धड़ों में बंट चुके हैं. एक खेमा इज़रायल…,Dozens of people have been killed in recent tension between Israel and Palestine. People all over the world have divided into two factions regarding both countries. A camp Israel…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/qatar-fi.jpg?resize=300%2C157&ssl=1,24th May 2021,https://www.altnews.in/Hindi/are-these-people-in-keralas-waynad-protesting-for-palestinians/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-05-24,2021.0,5.0,Monday,-0.1,0.125,19,29,18,30,0,0,1,1
BFNK_397,Pooja Chaudhuri & Pratik Sinha,Alt News,IFCN,"जिसे कांग्रेस की ‘COVID टूलकिट’ बताया जा रहा है, वो जाली लेटरहेड पर बनाया गया डॉक्युमेंट है","Which is being described as the 'Covid toolkit' of the Congress, it is a document made on a fake letterhead",18 मई को कई बड़े भाजपा नेताओं ने धड़ल्ले से एक दस्तावेज़ शेयर करना शुरू किया. दावा किया जा रहा था कि इसे ऑल इंडिया कांग्रेस कमिटी (AICC) ने सोशल…,"On May 18, many big BJP leaders started sharing a document indiscriminately. It was being claimed that the All India Congress Committee (AICC) socially…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-19T163024.548.jpg?resize=300%2C157&ssl=1,20th May 2021,https://www.altnews.in/Hindi/covid-toolkit-attributed-to-congress-created-on-forged-letterhead/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-20,2021.0,5.0,Thursday,0.25,0.3,20,24,17,30,0,1,0,1
BFNK_398,Archit Mehta,Alt News,IFCN,"दावा किया कि इज़रायल ने फ़ाइटर जेट्स मार गिराये, वायरल वीडियो निकला कम्प्यूटर गेम का हिस्सा","Claimed that Israel killed fighter jets, viral video came out part of computer game",सोशल मीडिया यूज़र्स एक वीडियो शेयर कर रहे हैं जिसमें कई फ़ाइटर जेट्स को मार गिराया जा रहा है. दावा किया जा रहा है कि ये फ़ाइटर जेट्स तुर्की और…,Social media users are sharing a video in which many fighter jets are being killed. It is being claimed that these fighter jets Turkey and…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/FI-4-2.jpg?resize=300%2C157&ssl=1,20th May 2021,https://www.altnews.in/Hindi/video-game-clip-viral-as-israel-shooting-down-iran-turkey-fighter-jets/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-05-20,2021.0,5.0,Thursday,0.1111111111111111,0.18888888888888888,14,25,16,30,0,0,1,0
BFNK_399,Anuradha Prasad,Alt News,IFCN,"UP के सीकरी में कुछ लोगों ने लाइनमैन के साथ की थी मारपीट, वीडियो बंगाल हिंसा से जोड़कर शेयर किया गया","Some people assaulted the lineman in Sikri, UP, video was shared by connecting Bengal violence",सोशल मीडिया पर एक वीडियो वायरल है जिसमें लोगों की भीड़ के बीच एक आदमी खड़ा है और बहस हो रही है. इसके बाद भीड़ में खड़े कुछ लोग उस…,"A video is viral on social media in which a man is standing and arguing among the crowd of people. After this, some people standing in the crowd…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/sketch1620739810456.jpg?resize=300%2C157&ssl=1,20th May 2021,https://www.altnews.in/Hindi/no-this-video-of-a-man-being-beaten-by-a-mob-is-not-from-west-bengal/,Politics,Hindi,UP,Twitter,no,no,yes,1,2021-05-20,2021.0,5.0,Thursday,0.03333333333333333,0.06666666666666667,15,28,21,30,0,0,1,1
BFNK_400,Pooja Chaudhuri,Alt News,IFCN,2004 में इराक़ी मज़ार पर इराक़ी सेना की कार्रवाई का वीडियो जेरुसलम की अल-अक्सा मस्जिद का बताया,"In 2004, the video of the action of Iraqi army on Iraqi Mazar told about the Al-Axa Mosque of Jerusalam",सेना की एक टुकड़ी का वीडियो शेयर किया जा रहा है जो एक मस्जिद में घुस रही है. इसे शेयर करते हुए सोशल मीडिया यूज़र्स कह रहे हैं कि ये…,"A video of an army contingent is being shared which is entering a mosque. Sharing this, social media users are saying that they…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-17T194326.665.jpg?resize=300%2C157&ssl=1,18th May 2021,https://www.altnews.in/Hindi/video-from-2004-during-iraq-war-viral-as-israeli-forces-capturing-al-aqsa-mosque-in-jerusalem/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-05-18,2021.0,5.0,Tuesday,-0.03333333333333334,0.3333333333333333,20,23,17,30,0,0,1,1
BFNK_401,Archit Mehta,Alt News,IFCN,"इज़रायल ने अपने फ़ाइटर जेट पर भारतीय महिला सौम्या संतोष का नाम नहीं लिखा, एडिट की गयी तस्वीर वायरल","Israel did not write the name of Indian woman Soumya Santosh on her fighter jet, edited picture viral",फ़िलिस्तीन के साथ चल रहे तनाव के बीच इज़रायल में रह रही एक भारतीय महिला सौम्या संतोष की मौत हो गयी. सौम्या के पार्थिव शरीर को 15 मई को नयी…,"Soumya Santosh, an Indian woman living in Israel, died amidst the ongoing tension with Palestine. Soumya's body was new on 15 May…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/jet.jpg?resize=300%2C157&ssl=1,17th May 2021,https://www.altnews.in/Hindi/israeli-hasnt-named-its-fighter-jet-soumya-after-kerala-woman-who-died-in-hamas-airstrike/,Politics,Hindi,India,Twitter,no,yes,no,0,2021-05-17,2021.0,5.0,Monday,0.13636363636363635,0.45454545454545453,18,22,19,30,0,1,0,0
BFNK_402,Priyanka Jha,Alt News,IFCN,फ़ैक्ट-चेक : UP में एक बुज़ुर्ग ने योगी आदित्यनाथ को अपनी गली में आने से रोक दिया?,Fact-check: An elderly man in UP stopped Yogi Adityanath from entering his street?," पश्चिम UP यूथ कांग्रेस के राज्य अध्यक्ष ओमवीर यादव ने एक वीडियो शेयर करते हुए लिखा, “जनपद मेरठ के बिजौली गांव में एक बुजुर्ग ने मुख्यमंत्री योगी आदित्यनाथ को अपनी… "," West UP Youth Congress state president Omvir Yadav shared a video and wrote, “An elderly village in Bijauli village of Meerut district to Chief Minister Yogi Adityanath…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Cm-yogi-.jpg?resize=300%2C157&ssl=1,20th May 2021,https://www.altnews.in/Hindi/fact-check-did-a-old-man-in-up-stopped-cm-yogi-adityanath-to-come-to-meet-him/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-20,2021.0,5.0,Thursday,0.0,0.0,13,27,17,30,0,1,0,1
BFNK_403,Anuradha Prasad,Alt News,IFCN,फ़ैक्ट-चेक : फ़िलिस्तीनी बच्चों का मेकअप कर के उनके घायल होने की झूठी ख़बरें फैलाई गयीं?,Fact-check: False news of Palestinian children was spread by doing makeup?,इजराइल और फ़िलिस्तीन के बीच हालिया तनाव में दर्जनों लोगों की जान जा चुकी है. दोनों तरफ़ से हो रही फ़ायरिंग और एयरस्ट्राइक्स के कई विज़ुअल सामने आ रहे हैं….,Dozens of people have lost their lives in recent tension between Israel and Palestine. Many visuals of firing and airstriax are coming out on both sides….,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-15T162559.425.jpg?resize=300%2C157&ssl=1,16th May 2021,https://www.altnews.in/Hindi/old-video-shared-with-false-claim-that-gaza-residents-are-faking-injuries/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-05-16,2021.0,5.0,Sunday,0.25,0.375,11,26,16,30,0,0,1,1
BFNK_404,Abhishek Kumar,Alt News,IFCN,सीरिया का पुराना वीडियो इज़राइल के फ़िलिस्तीन की मस्जिद पर हवाई हमले का बताकर शेयर किया गया,"The old Syrian video was shared as an airstrikes on the mosque of Palestine, Israel",इज़राइल और फ़िलिस्तीन के बीच चल रहा विवाद हर तरफ़ चर्चा का विषय बना हुआ है. इस दौरान सोशल मीडिया पर एक वीडियो शेयर करते हुए कहा जा रहा है…,"The ongoing dispute between Israel and Palestine remains a topic of discussion everywhere. During this, while sharing a video on social media, it is being said…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/teesri-fake.jpg?resize=300%2C157&ssl=1,18th May 2021,https://www.altnews.in/Hindi/old-video-of-mosque-attacked-in-syria-vira-as-israel-palestine/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-05-18,2021.0,5.0,Tuesday,0.03333333333333333,0.06666666666666667,15,26,17,30,0,0,1,0
BFNK_405,Kinjal,Alt News,IFCN,"राजस्थान में ऑक्सीजन की बर्बादी का दावा ग़लत, बीते वर्ष अमोनिया से भरे टैंकर की दुर्घटना का वीडियो","Claim of waste of oxygen in Rajasthan is wrong, video of a tanker accident filled with ammonia last year",कोरोना महामारी की दूसरी लहर के दौरान देश में जगह-जगह पर ऑक्सीजन की कमी देखने को मिली है जिस कारण कई लोगों को अपनी जान गंवानी पड़ी. हाल ही में…,"During the second wave of Korona epidemic, there has been a shortage of oxygen at various places in the country, due to which many people lost their lives. recently…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/FAKE-6.jpg?resize=300%2C157&ssl=1,15th May 2021,https://www.altnews.in/Hindi/rajasthan-governemnt-jaipur-oxygen-waste-old-video-ammonia-gas/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-15,2021.0,5.0,Saturday,0.09375,0.34375,19,29,18,30,0,1,0,1
BFNK_406,Kinjal,Alt News,IFCN,ईद की शॉपिंग के लिए बाज़ार में उमड़ी भीड़ का वीडियो दिल्ली का नहीं बल्कि पाकिस्तान का है,The video of the crowd gathered in the market for Eid shopping is not from Delhi but from Pakistan,सोशल मीडिया पर लोगों से खचाखच भरे मार्केट का एक वीडियो वायरल है. इसे दिल्ली के जाफ़राबाद और सीलमपुरी इलाके का बताकर शेयर किया जा रहा है. यूज़र्स दावा कर…,A video of the market filled with people on social media is viral. It is being shared as Jafarabad and Celampuri areas of Delhi. Users claim…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/FAKE-5.jpg?resize=300%2C157&ssl=1,14th May 2021,https://www.altnews.in/Hindi/video-from-pakistan-shared-as-people-flouting-lockdown-for-eid-in-delhi/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-14,2021.0,5.0,Friday,0.21666666666666667,0.48333333333333334,19,26,18,30,0,1,0,1
BFNK_407,Kinjal,Alt News,IFCN,फ़ैक्ट-चेक : केरला के चर्च से जब्त किये गए 7 हज़ार करोड़ रुपये?,Fact-check: 7 thousand crores seized from Kerala's church?,सोशल मीडिया पर केरला के चर्च से 7 हज़ार करोड़ रुपये मिलने का दावा वायरल है. इसके साथ शेयर हो रही तस्वीर में टेबल पर नोटों के बंडल देखे जा…,"The claim of getting 7 thousand crore rupees from Kerala's church on social media is viral. In the picture being shared with it, see the bundle of notes on the table…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/FAKE-2-2.jpg?resize=300%2C157&ssl=1,14th May 2021,https://www.altnews.in/Hindi/fact-check-did-7000-cr-rs-seized-from-it-raids-in-a-church-from-kerala/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-05-14,2021.0,5.0,Friday,0.03333333333333333,0.06666666666666667,8,31,13,30,0,0,1,0
BFNK_408,Archit Mehta,Alt News,IFCN,फिर वायरल हुआ रिलायंस के सऊदी अरब से आने वाली ऑक्सीजन का क्रेडिट लेने का ग़लत दावा,Reliance again went viral wrong claim to take credit for oxygen coming from Saudi Arabia,इन्टरनेट पर एक वीडियो शेयर किया जा रहा है जिसमें दो लोग बाइक से एक रिलायंस ऑक्सीजन टैंकर के पीछे-पीछे जा रहे हैं. एक आदमी टैंकर का वीडियो बनाते हुए…,A video is being shared on the internet in which two people are following a Reliance oxygen tanker by bike. Making a video of a man tanker…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-12T193810.795.jpg?resize=300%2C157&ssl=1,14th May 2021,https://www.altnews.in/Hindi/fact-check-did-reliance-pass-off-liquid-oxygen-imported-from-saudi-arabia-as-its-own/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-14,2021.0,5.0,Friday,0.0,0.1,15,27,17,30,0,1,0,1
BFNK_409,Archit Mehta,Alt News,IFCN,"एक मज़ाकिया वीडियो में मुर्दा उठकर भागने लगा, लोगों ने फ़िलिस्तीन से जोड़ते हुए फ़र्ज़ी दावे किये","In a funny video, the dead started to run away, people made fake claims connecting Palestine",इज़राइल और फ़िलिस्तीन में एक बार फिर जंग छिड़ गयी है. इस बार लड़ाई का कारण फ़रवरी में आया पूर्वी जेरूसलम अदालत का फ़ैसला था जिसमें जेरूसलम के पास स्थित…,"There has been a war in Israel and Palestine once again. This time the reason for the fight was the decision of the Eastern Jerusalem court in February, in which located near Jerusalem…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/false-1.jpg?resize=300%2C157&ssl=1,13th May 2021,https://www.altnews.in/Hindi/old-fake-funeral-video-from-jordan-viral-to-discredit-reports-of-palestinian-casualties/,Politics,Hindi,international,Twitter,no,yes,no,1,2021-05-13,2021.0,5.0,Thursday,0.1,0.4,16,33,17,30,0,1,0,1
BFNK_410,Kinjal,Alt News,IFCN,फ़ैक्ट-चेक : क्या कोलकाता हाईकोर्ट ने ममता बनर्जी से इस्तीफ़े की मांग की?,Fact-check: Did Kolkata High Court demand resignation from Mamata Banerjee?,सोशल मीडिया पर किसी टीवी चैनल के ब्रॉडकास्ट का एक वीडियो काफ़ी शेयर किया जा रहा है. इस वीडियो में ब्रेकिंग न्यूज़ बताते हुए लिखा है – “ममता बनर्जी से…,"A video of a broadcast of a TV channel is being shared a lot on social media. In this video, breaking news is written - “From Mamata Banerjee…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/FAKE-1-3.jpg?resize=300%2C157&ssl=1,13th May 2021,https://www.altnews.in/Hindi/fact-check-viral-video-falsely-claim-kolkata-high-court-demands-resignation-from-mamata-banarjee-post-violence/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-05-13,2021.0,5.0,Thursday,0.03333333333333333,0.06666666666666667,10,28,13,30,0,0,1,0
BFNK_411,Pooja Chaudhuri,Alt News,IFCN,कोरोना-काल में नरेंद्र मोदी के काम की तारीफ़ करता हुआ डेली गार्डियन का आर्टिकल BJP सदस्य ने ही लिखा है,"The BJP member has written the article of the Daily Guard, praising Narendra Modi's work in the Korona period.",11 मई को भारतीय जनता पार्टी के कई नेताओं की ट्विटर टाइमलाइन पर प्रधानमंत्री नरेंद्र मोदी की जमकर तारीफ़ करने वाला आर्टिकल छा गया. इस आर्टिकल में कोविड-19 से उपजी…,"On May 11, the article of many leaders of the Bharatiya Janata Party was fiercely praising Prime Minister Narendra Modi on the Twitter timeline. In this article stems from Kovid-19…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-11T195521.819.jpg?resize=300%2C157&ssl=1,12th May 2021,https://www.altnews.in/Hindi/bjp-leaders-share-puff-piece-replete-with-misinfo-to-defend-pm-modi-on-covid-crisis/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-05-12,2021.0,5.0,Wednesday,0.5,0.5,19,30,20,30,0,0,1,1
BFNK_412,Aqib Pathan & Pooja Chaudhuri,Alt News,IFCN,फ़ैक्ट-चेक : पश्चिम बंगाल में चुनाव परिणाम के बाद हुई हिंसा का अब हिन्दू पक्ष ले रहा है बदला?,Fact-check: The Hindu side is now taking revenge for the violence after the election results in West Bengal?,पश्चिम बंगाल में हाल में हुए विधानसभा चुनाव में तृणमूल कांग्रेस के जीतने के बाद राज्य में कई जगहों पर हिंसा हुई थी. ये हिंसा भले ही राजनीतिक कारणों से…,Violence took place in many places in the state after the Trinamool Congress won in the recent assembly elections in West Bengal. This violence may be due to political reasons…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-10T182905.848.jpg?resize=300%2C157&ssl=1,11th May 2021,https://www.altnews.in/Hindi/old-videos-stitched-together-to-falsely-claim-hindus-retaliating-in-west-bengal/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-11,2021.0,5.0,Tuesday,0.09375,0.30625,18,30,19,30,0,1,0,1
BFNK_413,Archit Mehta,Alt News,IFCN,फ़ैक्ट-चेक : विदेश मंत्री एस जयशंकर COVID संक्रमित होने के बावजूद G7 प्रतिनिधियों से मिले?,Fact-check: Foreign Minister S Jaishankar met G7 representatives despite being infected?,लंदन में 5 मई को G7 (ग्रुप ऑफ़ सेवेन) की बैठक को झटका लगा जब दो भारतीय प्रतिनिधियों को कोविड पॉज़िटिव पाया गया. इसके बाद विदेश मंत्री एस जयशंकर और…,"The G7 (Group of Seven) meeting in London was shocked when two Indian representatives were found to be covid positive. After this, External Affairs Minister S Jaishankar and…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-10T213016.591.jpg?resize=300%2C157&ssl=1,11th May 2021,https://www.altnews.in/Hindi/misleading-video-portrays-eam-jaishankar-meeting-g7-delegates-after-covid-scare/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-05-11,2021.0,5.0,Tuesday,-0.15757575757575756,0.48181818181818187,11,28,15,30,0,0,1,1
BFNK_414,Anuradha Prasad,Alt News,IFCN,"एक शख्स को भीड़ के सामने पीटने वाला ये वीडियो बंगाल का नहीं, 4 साल पुराना बिहार का मामला","This video of a person beating a man in front of a crowd is not of Bengal, 4 -year -old Bihar case",ऑल्ट न्यूज़ को कई लोगों ने व्हाट्सऐप और मोबाइल अप्लिकेशन पर वीडियो वेरिफ़ाई करने की रिक्वेस्ट भेजी. इस वीडियो में भीड़ के बीच में कुछ लोग एक शख्स को मार…,"Many people sent a request to verify video on WhatsApp and mobile application to Alt News. In this video, some people killed a person in the middle of the crowd…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/bihar-fi.jpg?resize=300%2C157&ssl=1,10th May 2021,https://www.altnews.in/Hindi/video-of-man-soaked-in-blood-beaten-by-villagers-is-from-incident-in-bihar-four-years-ago/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-05-10,2021.0,5.0,Monday,0.09999999999999999,0.16666666666666666,22,30,19,30,0,0,1,1
BFNK_415,Kinjal,Alt News,IFCN,फ़ैक्ट-चेक : वायरल तस्वीर में सोनिया और राहुल गांधी के साथ खान चाचा रेस्टोरेंट का मालिक नवनीत कालरा है?,"Fact-check: In the viral picture, Sonia and Rahul Gandhi are owner of Khan Chacha Restaurant, Navneet Kalra?"," कोरोना महामारी की दूसरी लहर के दौरान देश में मरीज़ों के लिए ज़रूरी दवाईयां, ऑक्सीजन और बेड की कमी देखने को मिली है. इस बीच, दिल्ली में ऑक्सीजन सिलिन्डर की… "," During the second wave of Korona epidemic, there has been a shortage of necessary medicines, oxygen and beds for patients in the country. Meanwhile, oxygen cylinders in Delhi…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/FAKE-4.jpg?resize=300%2C157&ssl=1,10th May 2021,https://www.altnews.in/Hindi/fact-check-viral-image-doesnt-show-rahul-gandhi-with-khan-market-restaurants-owner-navneet-kalra/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-10,2021.0,5.0,Monday,0.0,0.5,17,28,19,30,0,1,0,1
BFNK_416,Arjun Sidharth,Alt News,IFCN,काल्पनिक BJP विधायक अनिल उपाध्याय के नाम पर अब बांग्लादेश में हिरण मारने का वीडियो वायरल,Video of deer killing in Bangladesh in the name of fictional BJP MLA Anil Upadhyay is viral,सोशल मीडिया पर वायरल एक वीडियो में पीली रंग की शर्ट पहने हुए एक व्यक्ति एक हिरण को गोली मारते हुए दिखता है. ये वीडियो भाजपा विधायक अनिल उपाध्याय का…,"In a video viral viral on social media, a person wearing a yellow colored shirt is seen shooting a deer. This video of BJP MLA Anil Upadhyay…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/anil-upadhayay.jpg?resize=300%2C157&ssl=1,10th May 2021,https://www.altnews.in/Hindi/video-from-bangladesh-shared-as-bjp-mla-anil-upadhayay-killing-deer/,Politics,Hindi,India,Twitter,no,yes,no,0,2021-05-10,2021.0,5.0,Monday,0.016666666666666666,0.03333333333333333,17,27,16,30,0,1,0,0
BFNK_417,Mohammed Zubair,Alt News,IFCN,कर्नाटका में हिन्दुओं का अंतिम संस्कार कर रहे मुस्लिम वॉलंटियर्स पर पोस्टकार्ड न्यूज़ ने लगाया झूठा आरोप,Postcard News falsely accused Muslim volunteers performing the last rites of Hindus in Karnataka,कर्नाटका में कोरोना महामारी के कारण 8 मई को करीब 600 लोगों की मौत हुई है जो महामारी की शुरुआत से अब तक सबसे ज़्यादा है. 8 मई की रिपोर्ट…,"About 600 people died on May 8 due to Korona epidemic in Karnataka, which is the highest since the beginning of the epidemic. May 8 report…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-09T161420.753.jpg?resize=300%2C157&ssl=1,10th May 2021,https://www.altnews.in/Hindi/postcard-news-makes-false-allegation-to-target-muslim-volunteers-performing-last-rites-in-karnataka/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-05-10,2021.0,5.0,Monday,-0.125,0.375,14,26,17,30,0,0,1,1
BFNK_418,Archit Mehta,Alt News,IFCN,"तेजस्वी सूर्या ने बेंगलुरु के बेड स्कैम को दिया सांप्रदायिक रूप, 16 मुस्लिम कर्मचारियों पर लगाए ग़लत आरोप","Tejashwi Surya gave communal form to Bangalore's bed scam, incorrect allegations against 16 Muslim employees",दक्षिण बेंगलुरु से सांसद तेजस्वी सूर्या 4 मई की दोपहर को ब्रुहत बेंगलुरु महानगर पालिका (BBMP) साउथ ज़ोन के कोविड वॉर रूम में पहुंचे. उन्होंने आरोप लगाया कि यहां काम…,"Tejashwi Surya, MP from South Bengaluru, reached the Kovid War Room of South Zone on the afternoon of 4 May. He alleged that work here…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/FIaaaaa-pvt-.jpg?resize=300%2C157&ssl=1,10th May 2021,https://www.altnews.in/Hindi/how-bjp-mp-tejasvi-surya-communalised-bbmp-bed-scam-with-misinformation/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-10,2021.0,5.0,Monday,-0.1,0.1,15,25,18,30,0,1,0,1
BFNK_419,Nitika Amin,Alt News,IFCN,"पश्चिम बंगाल हिंसा : जिसे BJP के उत्तम सिंह पर हमले का वीडियो बताया, वो ब्राज़ील का निकला","West Bengal Violence: What BJP told the video of the BJP's attack on Uttam Singh, it turned out to be from Brazil",पश्चिम बंगाल हिंसा से जोड़कर एक वीडियो शेयर किया जा रहा है जिसमें तीन लोग एक लड़के को कुल्हाड़ी से मारते हुए दिख रहे हैं. ऑल्ट न्यूज़ इस आर्टिकल में…,A video is being shared by connecting with West Bengal violence in which three people are seen hitting a boy with an ax. Alt News in this article…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/Untitled-design-2021-05-07T173716.308.jpg?resize=300%2C157&ssl=1,8th May 2021,https://www.altnews.in/Hindi/video-from-brazil-shared-as-bjp-worker-uttam-ghosh-lynched-by-tmc-goons-in-west-bengal/,Politics,Hindi,west bengal,Twitter,no,no,yes,0,2021-05-08,2021.0,5.0,Saturday,0.0,0.0,22,28,18,30,0,0,1,0
BFNK_420,Anuradha Prasad,Alt News,IFCN,बांग्लादेश में पारिवारिक झगड़े का वीडियो बंगाल में BJP महिला कार्यकर्ता को ‘उठा लिए जाने’ का बताकर वायरल,Video of family quarrel in Bangladesh is viral by telling BJP female worker 'being picked up' in Bengal,बंगाल चुनाव के बाद भाजपा कार्यकर्ताओं द्वारा झूठे और भ्रामक दावे शेयर करना लगातार जारी है. पहले भी कई असंबंधित वीडियो और तस्वीरों को शेयर कर कहा गया कि तृणमूल…,"After the Bengal elections, BJP workers continue to share false and misleading claims. Earlier, many unrelated videos and photos were shared and said that Trinamool…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/sarvanti-fi.jpg?resize=300%2C157&ssl=1,10th May 2021,https://www.altnews.in/Hindi/video-from-bngladesh-viral-as-tmc-workers-abducting-bjp-woman-worker-in-west-bengal/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-05-10,2021.0,5.0,Monday,0.033333333333333305,0.5333333333333333,18,25,18,30,0,1,0,1
BFNK_421,Kinjal,Alt News,IFCN,एक लड़के का गला काटने का वीभत्स वीडियो पश्चिम बंगाल नहीं बल्कि अमरीका का है,The gruesome video of a boy's throat cutting is not from West Bengal but from America," नोट: यदि हिंसा की ख़बरें, उससे जुड़े डीटेल आपको विचलित करते हैं तो आगे बढ़ते हुए अपने विवेक से काम लें. सोशल मीडिया पर एक विचलित करने वाला वीडियो वायरल… "," Note: If the news of violence, details associated with it distract you, then work with your discretion while moving forward. A distracted video on social media viral…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/05/FAKE-1-.jpg?resize=300%2C157&ssl=1,8th May 2021,https://www.altnews.in/Hindi/3-year-old-execution-video-from-venezuela-shared-as-west-bengal-violence/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-05-08,2021.0,5.0,Saturday,0.03333333333333333,0.06666666666666667,16,27,15,30,0,0,1,1
